matrix_name,reordering,m,k,nnz,nth,median_GFLOPS_yax_basic,median_GFLOPS_yax_flushed_basic,median_GFLOPS_yax_xyp_basic,median_GFLOPS_cg_basic_spmv,median_GFLOPS_cg_basic_all
vsp_barth5_1Ksep_50in_5Kout,baseline,32212,32212,203610,18,22.380200000000002,21.98705,18.9436,17.859,8.80607
bloweybq,baseline,10001,10001,69991,1,2.162395,2.189165,2.227715,1.9598200000000001,2.25217
bloweybq,baseline,10001,10001,69991,2,3.640765,3.594075,3.6276849999999996,3.2787699999999997,3.090835
bloweybq,baseline,10001,10001,69991,4,5.27241,5.27937,5.2787749999999996,4.89729,4.29866
bloweybq,baseline,10001,10001,69991,8,6.79312,6.768465000000001,6.73819,6.42739,5.108225
bloweybq,baseline,10001,10001,69991,9,7.007854999999999,7.00172,6.925035,6.649025,5.18651
bloweybq,baseline,10001,10001,69991,14,7.626775,7.563305,7.52609,7.331795,5.1549700000000005
bloweybq,baseline,10001,10001,69991,15,7.704025,7.669775,7.58448,7.373885,5.15254
bloweybq,baseline,10001,10001,69991,16,7.76622,7.683305,7.675895000000001,7.361915,5.0051000000000005
bloweybq,baseline,10001,10001,69991,17,7.820265,7.710990000000001,7.72105,7.53852,4.98851
bloweybq,baseline,10001,10001,69991,18,7.857775,7.77187,7.72124,7.524495,5.0267
cfd1,baseline,70656,70656,1828364,1,1.7215,1.70543,1.7347000000000001,1.6841300000000001,1.7789350000000002
cfd1,baseline,70656,70656,1828364,2,3.473865,3.36528,3.34834,3.285775,3.233285
cfd1,baseline,70656,70656,1828364,4,6.93836,6.95974,6.936095,6.936915,6.344055
cfd1,baseline,70656,70656,1828364,8,15.42295,15.0928,15.115400000000001,14.862649999999999,11.7477
cfd1,baseline,70656,70656,1828364,9,17.49065,17.28615,17.165,16.9319,12.83035
cfd1,baseline,70656,70656,1828364,14,27.717,27.3956,26.8207,26.42335,17.18075
cfd1,baseline,70656,70656,1828364,15,29.5612,29.1928,28.6888,28.3885,17.90985
cfd1,baseline,70656,70656,1828364,16,31.7906,31.11535,30.77145,30.4697,18.6339
cfd1,baseline,70656,70656,1828364,17,33.7201,33.4014,32.6045,32.22165,19.0903
cfd1,baseline,70656,70656,1828364,18,35.9011,35.456,34.41545,34.22925,19.82055
mesh2em5,baseline,306,306,2018,1,1.142585,1.41184,1.45745,1.5288650000000001,1.302035
mesh2em5,baseline,306,306,2018,2,2.116875,2.0655900000000003,1.783415,2.072395,1.017415
mesh2em5,baseline,306,306,2018,4,2.762575,2.470185,1.658495,2.489175,1.01685
mesh2em5,baseline,306,306,2018,8,2.1729700000000003,2.141405,1.960705,2.021045,0.696925
mesh2em5,baseline,306,306,2018,9,2.04955,2.03791,2.025175,1.93045,0.6547355
mesh2em5,baseline,306,306,2018,14,1.70758,1.55531,1.6524100000000002,1.547015,0.4802705
mesh2em5,baseline,306,306,2018,15,1.603485,1.506235,1.51532,1.4487299999999999,0.4616305
mesh2em5,baseline,306,306,2018,16,1.430945,1.38124,1.4577900000000001,1.468485,0.439681
mesh2em5,baseline,306,306,2018,17,1.4421249999999999,1.37703,1.41473,1.388,0.4250685
mesh2em5,baseline,306,306,2018,18,1.3953000000000002,1.324155,1.306015,1.336325,0.402444
wv2010,baseline,135218,135218,662922,1,0.7745504999999999,0.7744385,0.7756045,0.71932,1.1185200000000002
wv2010,baseline,135218,135218,662922,2,1.53877,1.548825,1.53743,1.422185,1.94499
wv2010,baseline,135218,135218,662922,4,3.10228,3.08371,3.0414149999999998,2.82826,3.482955
wv2010,baseline,135218,135218,662922,8,6.207415,6.079705000000001,6.046609999999999,5.6238399999999995,5.67896
wv2010,baseline,135218,135218,662922,9,6.95545,6.85508,6.766705,6.30958,6.0769400000000005
wv2010,baseline,135218,135218,662922,14,10.7607,10.62735,10.4664,9.819614999999999,7.78248
wv2010,baseline,135218,135218,662922,15,11.54425,11.3369,11.25865,10.43355,8.0421
wv2010,baseline,135218,135218,662922,16,12.26605,12.1211,11.89235,11.191500000000001,8.28315
wv2010,baseline,135218,135218,662922,17,13.0419,12.87395,12.6559,11.873999999999999,8.48581
wv2010,baseline,135218,135218,662922,18,13.8366,13.6435,13.30615,12.4701,8.685690000000001
Si34H36,baseline,97569,97569,5156379,1,0.467935,0.5770465,0.570415,0.5496455,0.5877145
Si34H36,baseline,97569,97569,5156379,2,0.92485,1.039745,1.019205,1.028755,1.090815
Si34H36,baseline,97569,97569,5156379,4,1.657475,1.71964,1.628865,1.592065,1.678565
Si34H36,baseline,97569,97569,5156379,8,2.991855,2.94644,2.96603,2.841375,2.95299
Si34H36,baseline,97569,97569,5156379,9,3.0138249999999998,2.99001,2.948105,2.9150549999999997,3.03647
Si34H36,baseline,97569,97569,5156379,14,5.04099,4.986825,5.0955449999999995,5.052495,5.108175
Si34H36,baseline,97569,97569,5156379,15,5.41406,5.33469,5.3159849999999995,5.21359,5.269995
Si34H36,baseline,97569,97569,5156379,16,5.981719999999999,5.90954,6.04012,5.730689999999999,5.746309999999999
Si34H36,baseline,97569,97569,5156379,17,6.903245,6.558574999999999,6.730345,6.5934550000000005,6.533950000000001
Si34H36,baseline,97569,97569,5156379,18,7.45566,7.0724350000000005,7.44747,7.004055,6.910605
nos5,baseline,468,468,5172,1,1.3890250000000002,1.50177,1.561125,1.6121349999999999,1.527385
nos5,baseline,468,468,5172,2,2.769945,2.7889,2.6000550000000002,2.84419,1.6198649999999999
nos5,baseline,468,468,5172,4,4.139635,4.006365000000001,3.84453,4.415525000000001,1.8144749999999998
nos5,baseline,468,468,5172,8,4.69756,4.41447,3.211005,4.4527350000000006,1.39028
nos5,baseline,468,468,5172,9,4.58971,4.4317,4.084745,4.328844999999999,1.28422
nos5,baseline,468,468,5172,14,3.74493,3.4604299999999997,3.2549349999999997,3.4975500000000004,0.956294
nos5,baseline,468,468,5172,15,3.657165,3.5595749999999997,3.3871700000000002,3.46956,0.9406490000000001
nos5,baseline,468,468,5172,16,3.60751,3.50727,3.41046,3.45,0.8815295000000001
nos5,baseline,468,468,5172,17,3.4340650000000004,3.264355,3.2286099999999998,3.3760250000000003,0.864174
nos5,baseline,468,468,5172,18,3.110865,3.1561199999999996,3.153695,3.09484,0.80495
Glass_10NN,baseline,214,214,2986,1,1.45501,1.5299399999999999,1.57138,1.67883,1.35508
Glass_10NN,baseline,214,214,2986,2,2.479095,2.46807,2.326535,2.578615,1.208015
Glass_10NN,baseline,214,214,2986,4,3.25425,3.344005,1.98523,3.27986,1.163775
Glass_10NN,baseline,214,214,2986,8,2.90233,2.791945,2.519625,2.90759,0.7936540000000001
Glass_10NN,baseline,214,214,2986,9,2.86114,2.75361,2.517915,2.7731700000000004,0.7440555
Glass_10NN,baseline,214,214,2986,14,2.169765,2.2512049999999997,2.098075,2.194805,0.5513875
Glass_10NN,baseline,214,214,2986,15,2.147475,2.200975,2.164465,2.175005,0.5039845
Glass_10NN,baseline,214,214,2986,16,2.063975,2.00465,2.1126300000000002,2.0556900000000002,0.486485
Glass_10NN,baseline,214,214,2986,17,1.933055,1.9485000000000001,1.913725,1.8875700000000002,0.4655145
Glass_10NN,baseline,214,214,2986,18,1.8561100000000001,1.80377,1.82797,1.9404249999999998,0.45472199999999996
sts4098,baseline,4098,4098,72356,1,1.757145,1.759995,1.7783600000000002,1.7041849999999998,1.842285
sts4098,baseline,4098,4098,72356,2,3.18447,3.17957,3.142875,3.0864000000000003,2.897405
sts4098,baseline,4098,4098,72356,4,5.86153,5.84119,5.671985,5.562215,4.5222549999999995
sts4098,baseline,4098,4098,72356,8,10.63785,10.49585,10.25345,10.4576,6.08827
sts4098,baseline,4098,4098,72356,9,11.6887,11.5936,11.335,11.542349999999999,6.354125
sts4098,baseline,4098,4098,72356,14,15.1849,14.549700000000001,14.441749999999999,14.64115,6.258815
sts4098,baseline,4098,4098,72356,15,15.3712,14.8254,14.79185,15.0977,6.2761499999999995
sts4098,baseline,4098,4098,72356,16,15.7735,15.199200000000001,15.0823,15.3524,6.204725
sts4098,baseline,4098,4098,72356,17,16.4008,15.48975,15.8027,15.7007,6.086914999999999
sts4098,baseline,4098,4098,72356,18,17.28305,16.3564,9.84283,16.2652,6.156905
mycielskian7,baseline,95,95,1510,1,1.4108,1.422685,1.50596,1.55824,0.9921255
mycielskian7,baseline,95,95,1510,2,1.687345,1.7573349999999999,1.34341,1.7568549999999998,0.7551905
mycielskian7,baseline,95,95,1510,4,2.12858,2.043005,1.7750249999999999,2.0566250000000004,0.62408
mycielskian7,baseline,95,95,1510,8,1.64005,1.6585450000000002,1.71878,1.82871,0.4188855
mycielskian7,baseline,95,95,1510,9,1.6926549999999998,1.5444200000000001,1.615005,1.71373,0.3861325
mycielskian7,baseline,95,95,1510,14,1.25706,1.17594,1.188355,1.1954250000000002,0.27173
mycielskian7,baseline,95,95,1510,15,1.1524800000000002,1.159665,1.1892200000000002,1.1380949999999999,0.2596805
mycielskian7,baseline,95,95,1510,16,1.112325,0.9975535,1.1007099999999999,1.09896,0.248272
mycielskian7,baseline,95,95,1510,17,1.030825,1.0408849999999998,1.0998350000000001,1.06515,0.2377825
mycielskian7,baseline,95,95,1510,18,1.034145,0.9779370000000001,0.994795,1.026755,0.22288950000000002
opt1,baseline,15449,15449,1930655,1,1.463045,1.45621,1.48385,1.46973,1.4917099999999999
opt1,baseline,15449,15449,1930655,2,2.832275,2.7840800000000003,2.8082849999999997,2.804815,2.8029599999999997
opt1,baseline,15449,15449,1930655,4,5.709849999999999,5.58972,5.552865000000001,5.613685,5.51524
opt1,baseline,15449,15449,1930655,8,11.70515,11.63775,11.727350000000001,11.71875,11.04045
opt1,baseline,15449,15449,1930655,9,12.8688,12.78955,12.80265,12.8242,11.954
opt1,baseline,15449,15449,1930655,14,19.8792,19.829500000000003,19.89235,19.8726,17.55055
opt1,baseline,15449,15449,1930655,15,20.90885,20.83005,20.9688,20.9075,18.29355
opt1,baseline,15449,15449,1930655,16,22.6146,22.37655,22.537550000000003,22.529,19.389699999999998
opt1,baseline,15449,15449,1930655,17,24.2891,24.203000000000003,24.21235,24.15285,20.465449999999997
opt1,baseline,15449,15449,1930655,18,25.250999999999998,24.9486,25.23075,25.097450000000002,21.25105
ash292,baseline,292,292,2208,1,1.11536,1.333535,1.4265349999999999,1.46515,1.253625
ash292,baseline,292,292,2208,2,1.970405,2.07456,1.67396,2.239705,1.1013199999999999
ash292,baseline,292,292,2208,4,2.33182,2.92096,1.918625,2.696795,1.01648
ash292,baseline,292,292,2208,8,2.446325,2.2627300000000004,1.938565,2.30962,0.7175895000000001
ash292,baseline,292,292,2208,9,2.23642,2.1755750000000003,2.1024200000000004,2.1996599999999997,0.651885
ash292,baseline,292,292,2208,14,1.72403,1.745935,1.701985,1.6457,0.475305
ash292,baseline,292,292,2208,15,1.56907,1.620245,1.54504,1.525985,0.452817
ash292,baseline,292,292,2208,16,1.5689600000000001,1.5097200000000002,1.542325,1.50927,0.42922550000000004
ash292,baseline,292,292,2208,17,1.472505,1.44787,1.5422500000000001,1.52494,0.4123995
ash292,baseline,292,292,2208,18,1.43332,1.372415,1.3662100000000001,1.300005,0.394571
Trefethen_200b,baseline,199,199,2873,1,1.75429,1.96013,2.0073100000000004,2.0214499999999997,1.47592
Trefethen_200b,baseline,199,199,2873,2,2.91401,2.922835,2.29014,2.66023,1.278675
Trefethen_200b,baseline,199,199,2873,4,3.639575,3.62187,2.121095,3.38653,1.149
Trefethen_200b,baseline,199,199,2873,8,3.1748849999999997,3.0261449999999996,2.5487450000000003,3.03901,0.7948805000000001
Trefethen_200b,baseline,199,199,2873,9,2.94217,2.844665,2.953295,2.83676,0.7322385
Trefethen_200b,baseline,199,199,2873,14,2.36787,2.281505,2.24647,2.18233,0.5352965000000001
Trefethen_200b,baseline,199,199,2873,15,2.207585,2.08864,2.105325,2.0665649999999998,0.501716
Trefethen_200b,baseline,199,199,2873,16,2.13208,2.086925,2.0551199999999996,1.9558200000000001,0.47156
Trefethen_200b,baseline,199,199,2873,17,2.0147700000000004,1.959735,2.008495,1.855065,0.46238599999999996
Trefethen_200b,baseline,199,199,2873,18,2.03912,1.8665500000000002,1.842895,1.81122,0.42307649999999997
channel-500x100x100-b050,baseline,4802000,4802000,85362744,1,0.3792105,0.3797975,0.37970349999999997,0.37881,0.433981
channel-500x100x100-b050,baseline,4802000,4802000,85362744,2,0.751072,0.750991,0.751652,0.7493879999999999,0.842959
channel-500x100x100-b050,baseline,4802000,4802000,85362744,4,1.47356,1.474355,1.4741650000000002,1.47035,1.5949499999999999
channel-500x100x100-b050,baseline,4802000,4802000,85362744,8,2.84605,2.84537,2.8292,2.831665,2.87181
channel-500x100x100-b050,baseline,4802000,4802000,85362744,9,3.197575,3.191255,3.1981849999999996,3.1851599999999998,3.1921
channel-500x100x100-b050,baseline,4802000,4802000,85362744,14,4.554399999999999,4.577405000000001,4.55848,4.53911,4.303245
channel-500x100x100-b050,baseline,4802000,4802000,85362744,15,4.7157599999999995,4.71901,4.696995,4.6665600000000005,4.423955
channel-500x100x100-b050,baseline,4802000,4802000,85362744,16,4.826885,4.82916,4.835795,4.81776,4.5481549999999995
channel-500x100x100-b050,baseline,4802000,4802000,85362744,17,5.070575,5.058389999999999,5.08606,5.06199,4.703535
channel-500x100x100-b050,baseline,4802000,4802000,85362744,18,5.175665,5.18818,5.1858,5.19099,4.818765
lshp2233,baseline,2233,2233,15337,1,2.28537,2.28875,2.31519,2.059365,2.161015
lshp2233,baseline,2233,2233,15337,2,4.310565,4.2725349999999995,3.9323550000000003,3.50985,2.8002149999999997
lshp2233,baseline,2233,2233,15337,4,7.172055,7.021305,6.448235,6.01268,3.5008150000000002
lshp2233,baseline,2233,2233,15337,8,9.844635,9.49813,7.39553,8.344560000000001,3.3245050000000003
lshp2233,baseline,2233,2233,15337,9,10.2134,9.369315,6.537599999999999,8.571815,3.192205
lshp2233,baseline,2233,2233,15337,14,9.42857,9.467645000000001,5.826135,8.589875,2.700835
lshp2233,baseline,2233,2233,15337,15,9.459185,8.85137,5.8374299999999995,8.441755,2.6334299999999997
lshp2233,baseline,2233,2233,15337,16,9.053645,9.050889999999999,5.997175,8.02461,2.524415
lshp2233,baseline,2233,2233,15337,17,8.75259,8.560780000000001,6.218735000000001,7.9120349999999995,2.404985
lshp2233,baseline,2233,2233,15337,18,9.07012,8.386804999999999,6.039955,7.492515,2.30814
cvxqp3,baseline,17500,17500,122462,1,2.059755,2.07944,2.10398,1.990535,2.270945
cvxqp3,baseline,17500,17500,122462,2,3.14368,3.200365,2.8127750000000002,2.80807,2.864465
cvxqp3,baseline,17500,17500,122462,4,6.46896,6.1797249999999995,5.165995000000001,5.334115000000001,4.69294
cvxqp3,baseline,17500,17500,122462,8,11.69715,12.19895,9.12553,9.480374999999999,6.568944999999999
cvxqp3,baseline,17500,17500,122462,9,13.1247,13.4785,9.92604,10.382950000000001,6.8566
cvxqp3,baseline,17500,17500,122462,14,19.42165,18.970950000000002,13.83955,13.718599999999999,7.538835000000001
cvxqp3,baseline,17500,17500,122462,15,20.39065,19.95245,14.4545,14.5671,7.66388
cvxqp3,baseline,17500,17500,122462,16,21.462049999999998,20.931849999999997,15.08575,15.17515,7.718
cvxqp3,baseline,17500,17500,122462,17,22.0136,21.570149999999998,16.032649999999997,16.2718,7.832140000000001
cvxqp3,baseline,17500,17500,122462,18,22.45205,22.75025,16.6813,16.81635,7.78489
msc23052,baseline,23052,23052,1154814,1,1.8856899999999999,1.9008150000000001,1.90665,1.89314,1.941805
msc23052,baseline,23052,23052,1154814,2,3.4923,3.48211,3.458375,3.431655,3.3770550000000004
msc23052,baseline,23052,23052,1154814,4,6.51949,6.50504,6.48757,6.425045000000001,6.11845
msc23052,baseline,23052,23052,1154814,8,12.22815,12.215,12.0105,11.93095,10.591750000000001
msc23052,baseline,23052,23052,1154814,9,13.732,13.697849999999999,13.50685,13.4391,11.6414
msc23052,baseline,23052,23052,1154814,14,20.10975,20.00375,19.64055,19.4831,15.42525
msc23052,baseline,23052,23052,1154814,15,21.14405,21.0833,20.689,20.465,15.943000000000001
msc23052,baseline,23052,23052,1154814,16,22.260550000000002,22.08245,21.7206,21.46685,16.46965
msc23052,baseline,23052,23052,1154814,17,23.53915,23.5327,22.954250000000002,22.7158,17.0029
msc23052,baseline,23052,23052,1154814,18,25.242800000000003,25.165399999999998,24.55025,24.41695,17.8916
bcspwr03,baseline,118,118,476,1,0.6541815,0.9341395,0.991676,0.9482440000000001,0.6692899999999999
bcspwr03,baseline,118,118,476,2,1.0094599999999998,0.777563,0.676471,0.8174535,0.4283635
bcspwr03,baseline,118,118,476,4,0.9005704999999999,0.814755,0.77283,0.8152874999999999,0.355955
bcspwr03,baseline,118,118,476,8,0.6125235,0.5668705,0.6062375,0.5636245,0.224585
bcspwr03,baseline,118,118,476,9,0.5568455,0.5263994999999999,0.5368835000000001,0.524858,0.202442
bcspwr03,baseline,118,118,476,14,0.42067750000000004,0.39246400000000004,0.392697,0.39313549999999997,0.1499505
bcspwr03,baseline,118,118,476,15,0.373106,0.371153,0.37281149999999996,0.365061,0.1416995
bcspwr03,baseline,118,118,476,16,0.3675445,0.344617,0.35158500000000004,0.354893,0.13234849999999998
bcspwr03,baseline,118,118,476,17,0.332285,0.32879800000000003,0.357116,0.3318185,0.127389
bcspwr03,baseline,118,118,476,18,0.307203,0.319044,0.33762400000000004,0.33315649999999997,0.118782
bcsstk24,baseline,3562,3562,159910,1,1.9661300000000002,1.9886300000000001,1.99819,1.9899499999999999,2.02582
bcsstk24,baseline,3562,3562,159910,2,3.87689,3.8568800000000003,3.82098,3.7982050000000003,3.59624
bcsstk24,baseline,3562,3562,159910,4,6.887919999999999,6.863894999999999,6.826475,6.79621,5.9293949999999995
bcsstk24,baseline,3562,3562,159910,8,13.2223,13.117,13.049050000000001,13.0467,9.014115
bcsstk24,baseline,3562,3562,159910,9,14.64745,14.5525,14.5343,14.4356,9.348035
bcsstk24,baseline,3562,3562,159910,14,20.9954,21.1661,20.5629,20.8007,10.3866
bcsstk24,baseline,3562,3562,159910,15,22.0422,22.02635,21.7025,21.91385,10.587499999999999
bcsstk24,baseline,3562,3562,159910,16,22.99785,22.97895,22.5639,22.717950000000002,10.514199999999999
bcsstk24,baseline,3562,3562,159910,17,24.02695,24.00235,23.95565,24.08845,10.85295
bcsstk24,baseline,3562,3562,159910,18,24.978,24.58265,24.6291,24.7626,10.6421
bcsstk05,baseline,153,153,2423,1,1.4947650000000001,1.720265,1.679385,1.81531,1.302705
bcsstk05,baseline,153,153,2423,2,2.397895,2.393675,2.236325,2.2467,1.0266375
bcsstk05,baseline,153,153,2423,4,2.998145,2.90691,1.68299,2.8271499999999996,0.9539015
bcsstk05,baseline,153,153,2423,8,2.783475,2.71287,2.230665,2.72009,0.670809
bcsstk05,baseline,153,153,2423,9,2.6159,2.57704,2.484005,2.4851900000000002,0.6200289999999999
bcsstk05,baseline,153,153,2423,14,1.930425,1.8342049999999999,1.871195,1.91408,0.446393
bcsstk05,baseline,153,153,2423,15,1.967055,1.791275,1.955485,1.7935699999999999,0.4159465
bcsstk05,baseline,153,153,2423,16,1.7757749999999999,1.71987,1.8177699999999999,1.72537,0.400868
bcsstk05,baseline,153,153,2423,17,1.75775,1.696195,1.65456,1.7249750000000001,0.3807925
bcsstk05,baseline,153,153,2423,18,1.62157,1.6441,1.6886649999999999,1.6391149999999999,0.3615235
Alemdar,baseline,6245,6245,42581,1,1.3879100000000002,1.4081350000000001,1.42469,1.383535,1.7515749999999999
Alemdar,baseline,6245,6245,42581,2,2.87293,2.82093,2.64668,2.584275,2.629855
Alemdar,baseline,6245,6245,42581,4,5.650494999999999,5.6105,4.64081,5.211595,4.177395
Alemdar,baseline,6245,6245,42581,8,10.3096,10.309650000000001,9.055485000000001,9.36933,5.2858350000000005
Alemdar,baseline,6245,6245,42581,9,11.5327,11.55535,9.90274,10.2631,5.34673
Alemdar,baseline,6245,6245,42581,14,14.125599999999999,14.3641,7.137930000000001,12.1847,5.090825000000001
Alemdar,baseline,6245,6245,42581,15,14.80885,15.08525,12.65085,12.53405,5.006325
Alemdar,baseline,6245,6245,42581,16,14.7812,15.062899999999999,12.3266,12.67875,4.96453
Alemdar,baseline,6245,6245,42581,17,14.904150000000001,14.89885,8.519615,10.549150000000001,4.596534999999999
Alemdar,baseline,6245,6245,42581,18,14.883600000000001,15.38305,12.56045,13.14935,4.8133300000000006
G36,baseline,2000,2000,23532,1,1.448625,1.482805,1.5063650000000002,1.392555,1.592725
G36,baseline,2000,2000,23532,2,2.28906,2.2744600000000004,2.24956,2.135705,2.1149
G36,baseline,2000,2000,23532,4,3.41465,3.38931,3.3462199999999998,3.234185,2.8512399999999998
G36,baseline,2000,2000,23532,8,4.682065,4.63889,4.568614999999999,4.5506,3.045485
G36,baseline,2000,2000,23532,9,4.93534,4.883225,4.762305,4.776085,3.044555
G36,baseline,2000,2000,23532,14,5.69991,5.659225,5.465935,5.548995,2.8526249999999997
G36,baseline,2000,2000,23532,15,5.82346,5.811425,5.572405,5.667335,2.8072999999999997
G36,baseline,2000,2000,23532,16,5.9536549999999995,5.900639999999999,5.70271,5.7915600000000005,2.7855
